time, G_01, G_02,G_03,G_04,G_05,G_06,G_07,G_08,G_09,G_10
4.169,1091.598,515.770,636.847,619.819,492.530,629.441,548.024,532.202,809.604,245.357
4.170,1090.951,515.812,636.905,619.874,492.589,629.506,548.095,532.193,809.712,245.423
4.171,1090.302,515.855,636.963,619.930,492.648,629.572,548.167,532.183,809.820,245.488
4.172,1089.652,515.897,637.021,619.985,492.707,629.639,548.238,532.174,809.927,245.553
4.173,1089.000,515.939,637.079,620.040,492.766,629.706,548.310,532.165,810.036,245.617
4.174,1088.347,515.981,637.138,620.095,492.826,629.773,548.381,532.155,810.144,245.682
4.175,1087.692,516.022,637.196,620.150,492.885,629.840,548.452,532.146,810.252,245.745
4.176,1087.036,516.064,637.255,620.206,492.945,629.908,548.524,532.137,810.361,245.809
4.177,1086.379,516.105,637.314,620.261,493.006,629.977,548.595,532.129,810.470,245.872
4.178,1085.720,516.146,637.373,620.316,493.066,630.046,548.666,532.120,810.579,245.935
4.179,1085.059,516.187,637.432,620.371,493.127,630.115,548.737,532.111,810.688,245.997
4.180,1084.398,516.228,637.491,620.426,493.188,630.184,548.809,532.103,810.798,246.059
4.181,1083.735,516.269,637.550,620.480,493.249,630.254,548.880,532.095,810.908,246.121
4.182,1083.070,516.309,637.609,620.535,493.310,630.325,548.951,532.087,811.017,246.183
4.183,1082.405,516.349,637.669,620.590,493.372,630.396,549.022,532.079,811.127,246.244
4.184,1081.738,516.389,637.728,620.645,493.434,630.467,549.093,532.071,811.238,246.305
4.185,1081.069,516.429,637.788,620.700,493.496,630.538,549.164,532.063,811.348,246.365
4.186,1080.400,516.469,637.848,620.754,493.558,630.610,549.235,532.055,811.458,246.425
4.187,1079.729,516.509,637.908,620.809,493.621,630.682,549.306,532.048,811.569,246.485
4.188,1079.057,516.548,637.968,620.863,493.683,630.755,549.377,532.041,811.680,246.544
4.189,1078.383,516.587,638.028,620.918,493.746,630.828,549.448,532.034,811.791,246.603
4.190,1077.709,516.626,638.088,620.972,493.810,630.901,549.519,532.027,811.902,246.662
4.191,1077.033,516.665,638.149,621.027,493.873,630.975,549.590,532.020,812.013,246.720
4.192,1076.355,516.703,638.209,621.081,493.937,631.049,549.661,532.013,812.125,246.778
4.193,1075.677,516.742,638.270,621.136,494.000,631.124,549.731,532.007,812.236,246.835
4.194,1074.997,516.780,638.330,621.190,494.064,631.198,549.802,532.000,812.348,246.893
4.195,1074.316,516.818,638.391,621.244,494.129,631.274,549.873,531.994,812.460,246.949
4.196,1073.634,516.856,638.452,621.298,494.193,631.349,549.943,531.988,812.572,247.006
4.197,1072.951,516.893,638.513,621.352,494.258,631.425,550.014,531.982,812.684,247.062
4.198,1072.267,516.931,638.574,621.406,494.322,631.502,550.084,531.977,812.796,247.118
4.199,1071.581,516.968,638.635,621.460,494.388,631.578,550.155,531.971,812.909,247.173
4.200,1070.894,517.005,638.696,621.514,494.453,631.655,550.225,531.966,813.021,247.228
4.201,1070.207,517.042,638.758,621.568,494.518,631.733,550.295,531.961,813.134,247.282
4.202,1069.518,517.079,638.819,621.622,494.584,631.811,550.366,531.956,813.246,247.337
4.203,1068.828,517.115,638.881,621.676,494.650,631.889,550.436,531.951,813.359,247.391
4.204,1068.136,517.152,638.942,621.730,494.716,631.967,550.506,531.946,813.472,247.444
4.205,1067.444,517.188,639.004,621.784,494.782,632.046,550.576,531.942,813.585,247.497
4.206,1066.751,517.224,639.066,621.837,494.848,632.125,550.646,531.938,813.698,247.550
4.207,1066.056,517.260,639.127,621.891,494.915,632.205,550.716,531.934,813.812,247.602
4.208,1065.361,517.295,639.189,621.944,494.982,632.285,550.785,531.930,813.925,247.654
4.209,1064.664,517.331,639.251,621.998,495.049,632.365,550.855,531.926,814.038,247.706
4.210,1063.967,517.366,639.313,622.051,495.116,632.445,550.925,531.923,814.152,247.757
4.211,1063.268,517.401,639.376,622.105,495.183,632.526,550.994,531.920,814.266,247.808
4.212,1062.569,517.436,639.438,622.158,495.251,632.608,551.064,531.917,814.379,247.858
4.213,1061.868,517.470,639.500,622.211,495.318,632.689,551.133,531.914,814.493,247.908
4.214,1061.166,517.505,639.562,622.265,495.386,632.771,551.202,531.911,814.607,247.958
4.215,1060.464,517.539,639.625,622.318,495.454,632.853,551.272,531.909,814.721,248.007
4.216,1059.760,517.573,639.687,622.371,495.522,632.936,551.341,531.907,814.835,248.056
4.217,1059.056,517.607,639.750,622.424,495.591,633.019,551.410,531.905,814.949,248.105
4.218,1058.350,517.640,639.812,622.477,495.659,633.102,551.479,531.903,815.063,248.153
4.219,1057.644,517.674,639.875,622.530,495.728,633.186,551.548,531.902,815.177,248.201
4.220,1056.937,517.707,639.938,622.583,495.797,633.270,551.616,531.900,815.292,248.248
4.221,1056.229,517.740,640.001,622.636,495.866,633.354,551.685,531.899,815.406,248.295
4.222,1055.520,517.773,640.063,622.688,495.935,633.438,551.754,531.898,815.520,248.341
4.223,1054.810,517.806,640.126,622.741,496.005,633.523,551.822,531.898,815.635,248.388
4.224,1054.099,517.838,640.189,622.794,496.074,633.609,551.890,531.897,815.749,248.433
4.225,1053.387,517.870,640.252,622.846,496.144,633.694,551.959,531.897,815.864,248.479
4.226,1052.675,517.902,640.315,622.899,496.214,633.780,552.027,531.897,815.979,248.524
4.227,1051.961,517.934,640.379,622.952,496.284,633.866,552.095,531.897,816.093,248.569
4.228,1051.247,517.966,640.442,623.004,496.354,633.953,552.163,531.898,816.208,248.613
4.229,1050.532,517.997,640.505,623.056,496.424,634.039,552.231,531.899,816.323,248.657
4.230,1049.816,518.029,640.568,623.109,496.495,634.126,552.299,531.900,816.437,248.700
4.231,1049.099,518.060,640.631,623.161,496.565,634.214,552.366,531.901,816.552,248.743
4.232,1048.382,518.091,640.695,623.213,496.636,634.301,552.434,531.902,816.667,248.786
4.233,1047.664,518.122,640.758,623.265,496.707,634.389,552.501,531.904,816.782,248.828
4.234,1046.945,518.152,640.821,623.318,496.778,634.478,552.568,531.906,816.897,248.870
4.235,1046.225,518.182,640.885,623.370,496.849,634.566,552.636,531.908,817.011,248.912
4.236,1045.505,518.213,640.948,623.422,496.920,634.655,552.703,531.910,817.126,248.953
4.237,1044.783,518.242,641.012,623.474,496.992,634.744,552.770,531.913,817.241,248.993
4.238,1044.062,518.272,641.075,623.526,497.063,634.834,552.836,531.916,817.356,249.034
4.239,1043.339,518.302,641.139,623.577,497.135,634.924,552.903,531.919,817.471,249.074
4.240,1042.616,518.331,641.203,623.629,497.207,635.014,552.970,531.923,817.586,249.113
4.241,1041.892,518.360,641.266,623.681,497.279,635.104,553.036,531.926,817.701,249.152
4.242,1041.167,518.389,641.330,623.733,497.351,635.195,553.103,531.930,817.816,249.191
4.243,1040.442,518.418,641.394,623.784,497.423,635.286,553.169,531.934,817.930,249.230
4.244,1039.716,518.447,641.457,623.836,497.496,635.377,553.235,531.939,818.045,249.268
4.245,1038.989,518.475,641.521,623.887,497.568,635.468,553.301,531.943,818.160,249.305
4.246,1038.262,518.503,641.585,623.939,497.641,635.560,553.367,531.948,818.275,249.342
4.247,1037.534,518.531,641.648,623.990,497.713,635.652,553.432,531.954,818.390,249.379
4.248,1036.806,518.559,641.712,624.042,497.786,635.744,553.498,531.959,818.505,249.416
4.249,1036.077,518.587,641.776,624.093,497.859,635.837,553.563,531.965,818.619,249.452
4.250,1035.347,518.614,641.840,624.144,497.932,635.929,553.629,531.971,818.734,249.487
4.251,1034.617,518.641,641.904,624.195,498.005,636.023,553.694,531.977,818.849,249.522
4.252,1033.886,518.668,641.967,624.247,498.079,636.116,553.759,531.984,818.964,249.557
4.253,1033.155,518.695,642.031,624.298,498.152,636.209,553.824,531.990,819.078,249.592
4.254,1032.423,518.722,642.095,624.349,498.225,636.303,553.889,531.997,819.193,249.626
4.255,1031.691,518.748,642.159,624.400,498.299,636.397,553.953,532.005,819.307,249.660
4.256,1030.958,518.774,642.223,624.451,498.373,636.492,554.018,532.012,819.422,249.693
4.257,1030.225,518.801,642.286,624.502,498.446,636.586,554.082,532.020,819.536,249.726
4.258,1029.491,518.826,642.350,624.552,498.520,636.681,554.146,532.028,819.651,249.758
4.259,1028.757,518.852,642.414,624.603,498.594,636.776,554.211,532.037,819.765,249.791
4.260,1028.022,518.878,642.478,624.654,498.668,636.871,554.275,532.045,819.880,249.822
4.261,1027.287,518.903,642.542,624.705,498.742,636.967,554.338,532.054,819.994,249.854
4.262,1026.551,518.928,642.606,624.755,498.817,637.063,554.402,532.064,820.108,249.885
4.263,1025.815,518.953,642.669,624.806,498.891,637.159,554.466,532.073,820.222,249.915
4.264,1025.079,518.978,642.733,624.856,498.965,637.255,554.529,532.083,820.336,249.945
4.265,1024.342,519.002,642.797,624.907,499.040,637.351,554.592,532.093,820.450,249.975
4.266,1023.604,519.027,642.861,624.957,499.115,637.448,554.655,532.103,820.564,250.005
4.267,1022.867,519.051,642.924,625.008,499.189,637.545,554.718,532.114,820.678,250.034
4.268,1022.129,519.075,642.988,625.058,499.264,637.642,554.781,532.125,820.792,250.063
4.269,1021.390,519.098,643.052,625.108,499.339,637.739,554.843,532.136,820.906,250.091
4.270,1020.651,519.122,643.116,625.159,499.414,637.837,554.906,532.147,821.019,250.119
4.271,1019.912,519.146,643.179,625.209,499.489,637.935,554.968,532.159,821.133,250.146
4.272,1019.173,519.169,643.243,625.259,499.564,638.033,555.030,532.171,821.246,250.174
4.273,1018.433,519.192,643.307,625.309,499.639,638.131,555.092,532.183,821.360,250.200
4.274,1017.693,519.215,643.370,625.359,499.714,638.229,555.154,532.196,821.473,250.227
4.275,1016.952,519.237,643.434,625.409,499.789,638.328,555.216,532.209,821.586,250.253
4.276,1016.212,519.260,643.497,625.459,499.864,638.427,555.278,532.222,821.699,250.279
4.277,1015.471,519.282,643.561,625.509,499.940,638.526,555.339,532.236,821.812,250.304
4.278,1014.730,519.304,643.624,625.559,500.015,638.625,555.400,532.249,821.925,250.329
4.279,1013.988,519.326,643.688,625.609,500.090,638.724,555.461,532.263,822.038,250.354
4.280,1013.247,519.348,643.751,625.658,500.166,638.824,555.522,532.278,822.151,250.378
4.281,1012.505,519.369,643.815,625.708,500.242,638.924,555.583,532.292,822.263,250.402
4.282,1011.762,519.391,643.878,625.758,500.317,639.024,555.644,532.307,822.376,250.425
4.283,1011.020,519.412,643.941,625.807,500.393,639.124,555.704,532.322,822.488,250.448
4.284,1010.278,519.433,644.005,625.857,500.468,639.224,555.764,532.338,822.600,250.471
4.285,1009.535,519.454,644.068,625.906,500.544,639.324,555.824,532.353,822.712,250.493
4.286,1008.792,519.475,644.131,625.956,500.620,639.425,555.884,532.369,822.824,250.516
4.287,1008.049,519.495,644.194,626.005,500.696,639.526,555.944,532.386,822.936,250.537
4.288,1007.306,519.515,644.257,626.055,500.772,639.627,556.004,532.402,823.048,250.559
4.289,1006.562,519.535,644.320,626.104,500.848,639.728,556.063,532.419,823.160,250.580
4.290,1005.819,519.555,644.383,626.153,500.924,639.829,556.123,532.436,823.271,250.600
4.291,1005.075,519.575,644.446,626.203,501.000,639.931,556.182,532.454,823.382,250.620
4.292,1004.332,519.595,644.509,626.252,501.076,640.032,556.241,532.471,823.494,250.640
4.293,1003.588,519.614,644.572,626.301,501.152,640.134,556.300,532.489,823.605,250.660
4.294,1002.844,519.633,644.635,626.350,501.228,640.236,556.358,532.508,823.716,250.679
4.295,1002.100,519.652,644.698,626.399,501.304,640.338,556.417,532.526,823.826,250.698
4.296,1001.356,519.671,644.760,626.448,501.380,640.440,556.475,532.545,823.937,250.716
4.297,1000.612,519.690,644.823,626.497,501.456,640.543,556.533,532.564,824.047,250.735
4.298,999.868,519.708,644.886,626.546,501.532,640.645,556.591,532.584,824.158,250.752
4.299,999.124,519.727,644.948,626.595,501.608,640.748,556.649,532.604,824.268,250.770
4.300,998.379,519.745,645.011,626.644,501.684,640.850,556.707,532.624,824.378,250.787
4.301,997.635,519.763,645.073,626.693,501.761,640.953,556.764,532.644,824.488,250.804
4.302,996.891,519.781,645.135,626.742,501.837,641.056,556.821,532.665,824.598,250.820
4.303,996.147,519.799,645.197,626.791,501.913,641.159,556.879,532.686,824.707,250.836
4.304,995.403,519.816,645.260,626.839,501.989,641.263,556.936,532.707,824.816,250.852
4.305,994.659,519.833,645.322,626.888,502.066,641.366,556.992,532.728,824.926,250.868
4.306,993.915,519.850,645.384,626.937,502.142,641.470,557.049,532.750,825.035,250.883
4.307,993.171,519.867,645.446,626.986,502.218,641.573,557.105,532.772,825.143,250.898
4.308,992.427,519.884,645.508,627.034,502.294,641.677,557.162,532.794,825.252,250.912
4.309,991.683,519.901,645.569,627.083,502.371,641.781,557.218,532.817,825.361,250.926
4.310,990.939,519.917,645.631,627.131,502.447,641.885,557.274,532.840,825.469,250.940
4.311,990.196,519.934,645.693,627.180,502.523,641.989,557.330,532.863,825.577,250.954
4.312,989.452,519.950,645.754,627.228,502.599,642.093,557.385,532.887,825.685,250.967
4.313,988.709,519.966,645.816,627.277,502.675,642.197,557.441,532.910,825.793,250.980
4.314,987.966,519.982,645.877,627.325,502.752,642.301,557.496,532.934,825.900,250.992
4.315,987.222,519.997,645.939,627.373,502.828,642.406,557.551,532.959,826.008,251.005
4.316,986.480,520.013,646.000,627.422,502.904,642.510,557.606,532.983,826.115,251.016
4.317,985.737,520.028,646.061,627.470,502.980,642.615,557.661,533.008,826.222,251.028
4.318,984.994,520.043,646.122,627.518,503.056,642.719,557.715,533.033,826.329,251.039
4.319,984.252,520.058,646.183,627.566,503.132,642.824,557.770,533.059,826.435,251.050
4.320,983.510,520.073,646.244,627.614,503.208,642.929,557.824,533.085,826.542,251.061
4.321,982.768,520.088,646.305,627.663,503.285,643.034,557.878,533.111,826.648,251.071
4.322,982.026,520.103,646.365,627.711,503.361,643.139,557.932,533.137,826.754,251.082
4.323,981.284,520.117,646.426,627.759,503.437,643.244,557.985,533.164,826.860,251.091
4.324,980.543,520.131,646.486,627.807,503.513,643.349,558.039,533.190,826.965,251.101
4.325,979.802,520.145,646.547,627.855,503.589,643.454,558.092,533.218,827.071,251.110
4.326,979.061,520.159,646.607,627.903,503.665,643.559,558.145,533.245,827.176,251.119
4.327,978.321,520.173,646.667,627.951,503.740,643.664,558.198,533.273,827.281,251.128
4.328,977.580,520.187,646.727,627.999,503.816,643.769,558.251,533.301,827.385,251.136
4.329,976.840,520.200,646.787,628.047,503.892,643.875,558.304,533.329,827.490,251.144
4.330,976.101,520.213,646.847,628.095,503.968,643.980,558.356,533.357,827.594,251.152
4.331,975.361,520.227,646.907,628.142,504.044,644.086,558.409,533.386,827.698,251.159
4.332,974.623,520.240,646.966,628.190,504.119,644.191,558.461,533.415,827.802,251.166
4.333,973.884,520.252,647.026,628.238,504.195,644.296,558.513,533.444,827.906,251.173
4.334,973.146,520.265,647.085,628.286,504.270,644.402,558.564,533.474,828.009,251.180
4.335,972.408,520.278,647.145,628.333,504.346,644.507,558.616,533.504,828.112,251.186
4.336,971.670,520.290,647.204,628.381,504.422,644.613,558.667,533.534,828.215,251.193
4.337,970.933,520.302,647.263,628.429,504.497,644.719,558.719,533.564,828.318,251.198
4.338,970.196,520.315,647.322,628.477,504.572,644.824,558.770,533.595,828.420,251.204
4.339,969.460,520.327,647.381,628.524,504.648,644.930,558.821,533.626,828.522,251.209
4.340,968.724,520.338,647.440,628.572,504.723,645.035,558.871,533.657,828.624,251.214
4.341,967.988,520.350,647.498,628.619,504.798,645.141,558.922,533.688,828.726,251.219
4.342,967.253,520.362,647.557,628.667,504.873,645.247,558.972,533.720,828.827,251.224
4.343,966.519,520.373,647.615,628.714,504.948,645.352,559.022,533.752,828.929,251.228
4.344,965.784,520.384,647.674,628.762,505.023,645.458,559.072,533.784,829.030,251.232
4.345,965.051,520.396,647.732,628.809,505.098,645.564,559.122,533.817,829.130,251.236
4.346,964.317,520.407,647.790,628.857,505.173,645.669,559.172,533.849,829.231,251.239
4.347,963.585,520.417,647.848,628.904,505.248,645.775,559.222,533.882,829.331,251.243
4.348,962.852,520.428,647.905,628.952,505.323,645.881,559.271,533.916,829.431,251.246
4.349,962.121,520.439,647.963,628.999,505.397,645.986,559.320,533.949,829.531,251.248
4.350,961.389,520.449,648.020,629.046,505.472,646.092,559.369,533.983,829.630,251.251
4.351,960.659,520.460,648.078,629.094,505.546,646.197,559.418,534.017,829.729,251.253
4.352,959.928,520.470,648.135,629.141,505.621,646.303,559.466,534.051,829.828,251.255
4.353,959.199,520.480,648.192,629.188,505.695,646.408,559.515,534.085,829.927,251.257
4.354,958.470,520.490,648.249,629.236,505.769,646.514,559.563,534.120,830.025,251.259
4.355,957.741,520.500,648.306,629.283,505.844,646.619,559.611,534.155,830.123,251.260
4.356,957.013,520.509,648.363,629.330,505.918,646.725,559.659,534.190,830.221,251.262
4.357,956.286,520.519,648.419,629.377,505.992,646.830,559.707,534.226,830.319,251.263
4.358,955.559,520.528,648.476,629.424,506.066,646.936,559.755,534.261,830.416,251.263
4.359,954.833,520.538,648.532,629.472,506.139,647.041,559.802,534.297,830.513,251.264
4.360,954.107,520.547,648.588,629.519,506.213,647.146,559.849,534.333,830.610,251.264
4.361,953.382,520.556,648.644,629.566,506.287,647.251,559.896,534.370,830.706,251.264
4.362,952.658,520.565,648.700,629.613,506.360,647.357,559.943,534.406,830.802,251.264
4.363,951.935,520.574,648.756,629.660,506.434,647.462,559.990,534.443,830.898,251.264
4.364,951.212,520.582,648.811,629.707,506.507,647.567,560.037,534.480,830.994,251.264
4.365,950.489,520.591,648.867,629.754,506.580,647.672,560.083,534.518,831.089,251.263
4.366,949.768,520.599,648.922,629.801,506.653,647.777,560.129,534.555,831.184,251.262
4.367,949.047,520.608,648.977,629.848,506.726,647.881,560.175,534.593,831.279,251.261
4.368,948.327,520.616,649.032,629.895,506.799,647.986,560.221,534.631,831.374,251.260
4.369,947.607,520.624,649.087,629.942,506.872,648.091,560.267,534.669,831.468,251.258
4.370,946.888,520.632,649.141,629.989,506.945,648.195,560.313,534.708,831.562,251.257
4.371,946.170,520.640,649.196,630.036,507.017,648.300,560.358,534.746,831.655,251.255
4.372,945.453,520.648,649.250,630.083,507.090,648.404,560.403,534.785,831.749,251.253
4.373,944.736,520.655,649.305,630.130,507.162,648.509,560.448,534.824,831.842,251.251
4.374,944.021,520.663,649.359,630.177,507.234,648.613,560.493,534.863,831.934,251.248
4.375,943.306,520.670,649.412,630.224,507.307,648.717,560.538,534.903,832.027,251.246
4.376,942.591,520.678,649.466,630.271,507.379,648.821,560.582,534.942,832.119,251.243
4.377,941.878,520.685,649.520,630.318,507.450,648.925,560.627,534.982,832.211,251.240
